order_id,order_date,customer_id,product_id,store_id,quantity,unit_price
O113194,18-11-2023,C0429,P008,S004,6,60
O113195,23-08-2023,C0138,P004,S001,2,400
O113196,03-10-2023,C0001,P004,S001,4,400
O113197,03-05-2023,C0309,P008,S002,4,60
O113198,25-10-2023,C0030,P006,S002,2,120
O113199,01-01-2023,C0334,P005,S003,1,150
O113200,26-10-2023,C0452,P005,S002,1,150
O113201,23-08-2023,C0171,P001,S001,2,1200
O113202,04-09-2023,C0086,P001,S005,3,1200
O113203,07-09-2023,C0385,P008,S002,2,60
O113204,08-08-2023,C0328,P005,S003,5,150
O113205,24-05-2023,C0454,P007,S002,2,30
O113206,16-07-2023,C0179,P006,S003,5,120
O113207,10-08-2023,C0461,P007,S003,4,30
O113208,22-09-2023,C0354,P007,S004,4,30
O113209,01-07-2023,C0216,P002,S004,3,800
O113210,01-02-2023,C0206,P006,S002,1,120
O113211,18-03-2023,C0325,P008,S001,4,60
O113212,06-11-2023,C0399,P005,S004,6,150
O113213,19-02-2023,C0276,P005,S005,1,150
O113214,14-07-2023,C0464,P004,S002,1,400
O113215,03-08-2023,C0212,P007,S005,4,30
O113216,18-01-2023,C0068,P004,S002,2,400
O113217,01-05-2023,C0454,P007,S004,5,30
O113218,15-09-2023,C0248,P006,S003,4,120
O113219,02-07-2023,C0420,P001,S002,5,1200
O113220,30-01-2023,C0313,P007,S004,5,30
O113221,14-04-2023,C0295,P003,S002,1,250
O113222,04-03-2023,C0148,P007,S002,4,30
O113223,17-01-2023,C0330,P005,S005,2,150
O113224,15-07-2023,C0325,P006,S005,2,120
O113225,16-06-2023,C0339,P006,S002,3,120
O113226,01-06-2023,C0050,P004,S005,4,400
O113227,12-06-2023,C0106,P002,S003,3,800
O113228,14-01-2023,C0402,P005,S001,2,150
O113229,26-01-2023,C0479,P001,S003,5,1200
O113230,27-01-2023,C0391,P001,S003,1,1200
O113231,27-02-2023,C0120,P008,S002,4,60
O113232,29-07-2023,C0373,P005,S002,4,150
O113233,19-03-2023,C0432,P008,S002,5,60
O113234,05-12-2023,C0123,P007,S004,5,30
O113235,28-04-2023,C0264,P008,S002,5,60
O113236,14-04-2023,C0433,P001,S001,1,1200
O113237,25-01-2023,C0191,P004,S001,4,400
O113238,07-06-2023,C0026,P004,S005,1,400
O113239,20-04-2023,C0494,P006,S004,3,120
O113240,29-11-2023,C0116,P006,S005,8,120
O113241,15-05-2023,C0470,P004,S002,2,400
O113242,22-07-2023,C0270,P004,S001,4,400
O113243,18-03-2023,C0175,P007,S002,2,30
O113244,10-06-2023,C0175,P006,S005,2,120
O113245,28-09-2023,C0429,P002,S001,5,800
O113246,22-03-2023,C0454,P004,S005,1,400
O113247,19-11-2023,C0252,P007,S004,4,30
O113248,04-01-2023,C0237,P002,S003,1,800
O113249,03-05-2023,C0472,P007,S001,3,30
O113250,28-09-2023,C0296,P008,S001,4,60
O113251,16-04-2023,C0117,P002,S004,5,800
O113252,02-09-2023,C0190,P007,S005,3,30
O113253,01-09-2023,C0319,P005,S005,4,150
O113254,22-12-2023,C0267,P003,S003,4,250
O113255,17-10-2023,C0314,P006,S004,5,120
O113256,20-02-2023,C0304,P003,S001,1,250
O113257,26-11-2023,C0345,P007,S001,5,30
O113258,20-03-2023,C0185,P007,S003,1,30
O113259,20-01-2023,C0186,P002,S003,1,800
O113260,03-05-2023,C0245,P007,S001,4,30
O113261,14-12-2023,C0008,P002,S005,6,800
O113262,23-11-2023,C0049,P007,S001,8,30
O113263,13-03-2023,C0182,P008,S003,3,60
O113264,03-10-2023,C0331,P008,S003,3,60
O113265,03-03-2023,C0451,P001,S005,1,1200
O113266,17-02-2023,C0320,P008,S001,3,60
O113267,01-12-2023,C0089,P006,S003,8,120
O113268,09-09-2023,C0296,P004,S003,2,400
O113269,01-02-2023,C0254,P007,S002,4,30
O113270,27-03-2023,C0419,P005,S004,3,150
O113271,15-01-2023,C0463,P002,S005,4,800
O113272,01-06-2023,C0451,P003,S003,1,250
O113273,21-04-2023,C0071,P001,S002,2,1200
O113274,20-11-2023,C0092,P007,S002,4,30
O113275,26-04-2023,C0073,P004,S001,4,400
O113276,19-12-2023,C0412,P007,S004,8,30
O113277,02-11-2023,C0330,P001,S001,5,1200
O113278,24-07-2023,C0133,P001,S003,5,1200
O113279,19-01-2023,C0309,P002,S001,4,800
O113280,13-07-2023,C0499,P004,S004,1,400
O113281,10-01-2023,C0448,P002,S004,4,800
O113282,09-03-2023,C0091,P003,S001,2,250
O113283,17-02-2023,C0045,P007,S003,2,30
O113284,05-09-2023,C0162,P003,S002,1,250
O113285,26-12-2023,C0172,P007,S003,4,30
O113286,07-12-2023,C0068,P006,S004,6,120
O113287,03-08-2023,C0302,P008,S004,4,60
O113288,09-03-2023,C0278,P004,S003,1,400
O113289,10-11-2023,C0193,P008,S005,5,60
O113290,15-11-2023,C0438,P002,S003,7,800
O113291,18-02-2023,C0055,P008,S002,1,60
O113292,13-11-2023,C0375,P002,S004,3,800
O113293,06-04-2023,C0183,P003,S004,1,250
O113294,08-06-2023,C0030,P001,S003,3,1200
O113295,20-01-2023,C0413,P004,S005,4,400
O113296,11-07-2023,C0342,P008,S005,3,60
O113297,15-06-2023,C0222,P008,S002,1,60
O113298,01-03-2023,C0383,P004,S005,2,400
O113299,16-09-2023,C0045,P002,S003,5,800
O113300,01-02-2023,C0107,P002,S004,3,800
O113301,28-08-2023,C0443,P001,S003,2,1200
O113302,25-07-2023,C0161,P002,S002,1,800
O113303,18-02-2023,C0034,P007,S004,1,30
O113304,12-05-2023,C0300,P008,S003,2,60
O113305,17-08-2023,C0191,P007,S004,2,30
O113306,24-05-2023,C0142,P002,S003,3,800
O113307,13-02-2023,C0295,P002,S001,3,800
O113308,30-04-2023,C0273,P005,S004,1,150
O113309,25-02-2023,C0239,P008,S005,1,60
O113310,08-01-2023,C0017,P003,S002,4,250
O113311,25-10-2023,C0061,P004,S004,1,400
O113312,04-10-2023,C0343,P004,S003,1,400
O113313,25-04-2023,C0312,P005,S003,4,150
O113314,17-05-2023,C0199,P005,S001,5,150
O113315,19-03-2023,C0348,P003,S005,1,250
O113316,10-07-2023,C0465,P008,S005,4,60
O113317,16-04-2023,C0010,P004,S002,2,400
O113318,31-08-2023,C0394,P003,S002,2,250
O113319,12-11-2023,C0474,P002,S003,5,800
O113320,18-09-2023,C0416,P002,S002,3,800
O113321,08-03-2023,C0180,P004,S002,1,400
O113322,04-07-2023,C0394,P007,S004,3,30
O113323,20-12-2023,C0003,P005,S004,3,150
O113324,17-12-2023,C0257,P002,S002,4,800
O113325,20-09-2023,C0269,P007,S002,4,30
O113326,24-03-2023,C0068,P007,S001,4,30
O113327,12-01-2023,C0429,P008,S004,1,60
O113328,26-04-2023,C0149,P005,S002,1,150
O113329,27-02-2023,C0125,P001,S003,3,1200
O113330,14-05-2023,C0267,P007,S002,4,30
O113331,01-05-2023,C0308,P008,S002,1,60
O113332,08-12-2023,C0257,P003,S002,7,250
O113333,07-06-2023,C0140,P005,S001,3,150
O113334,28-08-2023,C0062,P006,S001,2,120
O113335,17-03-2023,C0085,P003,S003,2,250
O113336,21-01-2023,C0406,P001,S003,5,1200
O113337,04-08-2023,C0008,P001,S003,2,1200
O113338,30-08-2023,C0467,P004,S004,4,400
O113339,07-07-2023,C0481,P002,S004,4,800
O113340,29-10-2023,C0331,P001,S004,5,1200
O113341,18-05-2023,C0475,P007,S001,2,30
O113342,23-02-2023,C0429,P007,S003,4,30
O113343,17-01-2023,C0263,P007,S003,4,30
O113344,23-08-2023,C0296,P002,S003,4,800
O113345,26-07-2023,C0251,P008,S004,5,60
O113346,15-11-2023,C0024,P008,S001,5,60
O113347,29-06-2023,C0380,P003,S005,3,250
O113348,24-06-2023,C0077,P006,S003,1,120
O113349,08-02-2023,C0141,P006,S003,1,120
O113350,24-05-2023,C0226,P008,S002,3,60
O113351,06-05-2023,C0139,P002,S003,5,800
O113352,15-07-2023,C0205,P007,S001,2,30
O113353,17-04-2023,C0370,P006,S003,4,120
O113354,14-02-2023,C0248,P002,S005,1,800
O113355,21-10-2023,C0319,P003,S002,1,250
O113356,22-06-2023,C0425,P004,S003,3,400
O113357,08-04-2023,C0239,P001,S001,4,1200
O113358,14-03-2023,C0318,P008,S002,4,60
O113359,11-08-2023,C0322,P008,S001,4,60
O113360,27-09-2023,C0111,P006,S005,4,120
O113361,28-06-2023,C0470,P004,S001,4,400
O113362,26-05-2023,C0423,P005,S002,3,150
O113363,24-02-2023,C0071,P001,S001,4,1200
O113364,17-03-2023,C0130,P002,S003,5,800
O113365,10-07-2023,C0225,P006,S005,5,120
O113366,26-04-2023,C0167,P007,S003,4,30
O113367,02-11-2023,C0257,P008,S001,5,60
O113368,14-08-2023,C0063,P007,S001,4,30
O113369,28-11-2023,C0426,P003,S001,6,250
O113370,03-05-2023,C0302,P004,S002,3,400
O113371,30-03-2023,C0376,P005,S003,3,150
O113372,26-01-2023,C0498,P003,S005,2,250
O113373,06-12-2023,C0198,P008,S001,7,60
O113374,15-06-2023,C0443,P006,S005,1,120
O113375,21-11-2023,C0404,P004,S005,3,400
O113376,03-12-2023,C0261,P006,S005,5,120
O113377,14-09-2023,C0303,P003,S005,4,250
O113378,13-09-2023,C0332,P007,S001,2,30
O113379,21-09-2023,C0437,P008,S004,4,60
O113380,24-05-2023,C0278,P004,S005,3,400
O113381,31-08-2023,C0221,P005,S001,5,150
O113382,21-02-2023,C0387,P006,S002,2,120
O113383,10-06-2023,C0178,P006,S003,5,120
O113384,22-10-2023,C0087,P004,S005,4,400
O113385,26-03-2023,C0372,P003,S003,4,250
O113386,06-11-2023,C0099,P005,S001,7,150
O113387,21-06-2023,C0030,P004,S003,1,400
O113388,26-09-2023,C0369,P005,S001,1,150
O113389,19-11-2023,C0325,P008,S005,6,60
O113390,29-09-2023,C0029,P002,S004,1,800
O113391,28-01-2023,C0459,P005,S003,4,150
O113392,01-10-2023,C0103,P006,S004,2,120
O113393,24-06-2023,C0116,P001,S002,1,1200
O113394,04-09-2023,C0494,P007,S002,1,30
O113395,13-08-2023,C0071,P008,S005,5,60
O113396,05-04-2023,C0198,P005,S004,2,150
O113397,22-08-2023,C0080,P001,S004,3,1200
O113398,01-01-2023,C0280,P008,S002,4,60
O113399,13-07-2023,C0198,P006,S004,5,120
O113400,17-11-2023,C0163,P004,S002,6,400
O113401,02-09-2023,C0433,P006,S001,5,120
O113402,22-05-2023,C0332,P005,S002,1,150
O113403,11-11-2023,C0066,P006,S005,8,120
O113404,04-09-2023,C0185,P001,S001,5,1200
O113405,06-01-2023,C0275,P005,S001,5,150
O113406,21-05-2023,C0480,P003,S002,2,250
O113407,23-10-2023,C0454,P004,S001,2,400
O113408,09-08-2023,C0011,P001,S002,3,1200
O113409,30-03-2023,C0297,P005,S005,1,150
O113410,03-06-2023,C0022,P002,S001,3,800
O113411,29-06-2023,C0096,P006,S002,5,120
O113412,15-12-2023,C0416,P001,S004,6,1200
O113413,23-01-2023,C0214,P008,S005,2,60
O113414,03-03-2023,C0139,P008,S001,3,60
O113415,23-05-2023,C0154,P004,S001,1,400
O113416,08-01-2023,C0334,P001,S001,5,1200
O113417,13-07-2023,C0228,P005,S003,5,150
O113418,22-10-2023,C0246,P001,S004,3,1200
O113419,10-05-2023,C0484,P001,S003,5,1200
O113420,03-09-2023,C0033,P003,S001,4,250
O113421,09-05-2023,C0425,P002,S002,4,800
O113422,13-06-2023,C0090,P008,S002,2,60
O113423,10-12-2023,C0182,P003,S005,3,250
O113424,18-01-2023,C0283,P005,S003,5,150
O113425,11-08-2023,C0165,P007,S003,1,30
O113426,25-01-2023,C0158,P006,S001,2,120
O113427,11-12-2023,C0105,P007,S001,2,30
O113428,29-07-2023,C0274,P008,S002,4,60
O113429,17-02-2023,C0437,P004,S005,1,400
O113430,05-12-2023,C0260,P006,S002,5,120
O113431,04-10-2023,C0223,P003,S004,1,250
O113432,08-07-2023,C0487,P005,S005,4,150
O113433,25-08-2023,C0353,P006,S003,2,120
O113434,22-10-2023,C0181,P007,S002,5,30
O113435,02-03-2023,C0014,P007,S002,5,30
O113436,26-08-2023,C0148,P005,S004,4,150
O113437,15-02-2023,C0469,P001,S004,3,1200
O113438,03-04-2023,C0358,P002,S003,1,800
O113439,03-02-2023,C0395,P002,S002,2,800
O113440,22-09-2023,C0374,P003,S003,3,250
O113441,25-06-2023,C0442,P004,S002,1,400
O113442,24-04-2023,C0160,P006,S001,4,120
O113443,17-07-2023,C0086,P006,S002,3,120
O113444,07-02-2023,C0048,P003,S002,3,250
O113445,23-08-2023,C0120,P004,S003,2,400
O113446,12-05-2023,C0465,P006,S005,2,120
O113447,14-04-2023,C0323,P003,S004,4,250
O113448,14-01-2023,C0348,P005,S004,5,150
O113449,22-09-2023,C0225,P007,S002,5,30
O113450,11-12-2023,C0062,P005,S001,7,150
O113451,11-01-2023,C0206,P007,S005,3,30
O113452,19-05-2023,C0480,P007,S005,3,30
O113453,27-04-2023,C0402,P001,S003,1,1200
O113454,03-09-2023,C0054,P004,S002,2,400
O113455,19-10-2023,C0348,P002,S004,5,800
O113456,15-06-2023,C0405,P004,S002,4,400
O113457,13-06-2023,C0495,P002,S002,5,800
O113458,07-11-2023,C0420,P002,S002,5,800
O113459,28-05-2023,C0499,P001,S002,5,1200
O113460,16-11-2023,C0305,P005,S003,3,150
O113461,26-08-2023,C0341,P001,S004,1,1200
O113462,07-05-2023,C0219,P002,S002,2,800
O113463,26-05-2023,C0262,P007,S004,1,30
O113464,10-08-2023,C0155,P007,S003,4,30
O113465,04-05-2023,C0168,P005,S004,3,150
O113466,17-11-2023,C0073,P005,S005,3,150
O113467,14-01-2023,C0108,P005,S002,4,150
O113468,29-05-2023,C0314,P002,S004,2,800
O113469,24-03-2023,C0033,P004,S005,1,400
O113470,19-12-2023,C0153,P001,S002,5,1200
O113471,31-10-2023,C0085,P006,S003,5,120
O113472,26-03-2023,C0367,P003,S004,1,250
O113473,10-11-2023,C0192,P001,S002,5,1200
O113474,09-11-2023,C0245,P003,S002,2,250
O113475,03-06-2023,C0314,P005,S003,5,150
O113476,26-09-2023,C0500,P004,S002,4,400
O113477,29-07-2023,C0427,P004,S004,2,400
O113478,26-07-2023,C0192,P007,S004,4,30
O113479,19-07-2023,C0073,P001,S003,5,1200
O113480,07-02-2023,C0150,P003,S004,3,250
O113481,01-12-2023,C0033,P002,S005,7,800
O113482,01-11-2023,C0463,P008,S005,3,60
O113483,17-06-2023,C0176,P007,S005,4,30
O113484,03-03-2023,C0485,P005,S005,2,150
O113485,25-09-2023,C0276,P003,S005,1,250
O113486,15-01-2023,C0053,P007,S002,4,30
O113487,05-07-2023,C0356,P007,S001,4,30
O113488,08-11-2023,C0038,P007,S003,7,30
O113489,06-01-2023,C0480,P007,S001,3,30
O113490,09-05-2023,C0062,P004,S002,4,400
O113491,07-06-2023,C0227,P004,S005,1,400
O113492,05-02-2023,C0331,P001,S005,2,1200
O113493,17-07-2023,C0295,P004,S001,1,400
O113494,13-09-2023,C0407,P001,S003,3,1200
O113495,03-03-2023,C0473,P004,S003,1,400
O113496,15-05-2023,C0244,P003,S001,1,250
O113497,18-08-2023,C0153,P008,S001,1,60
O113498,13-08-2023,C0166,P006,S004,5,120
O113499,19-04-2023,C0258,P007,S003,3,30
O113500,09-12-2023,C0393,P004,S005,1,400
O113501,07-03-2023,C0358,P003,S003,2,250
O113502,07-03-2023,C0125,P004,S003,3,400
O113503,22-11-2023,C0405,P006,S003,4,120
O113504,04-02-2023,C0101,P002,S004,1,800
O113505,01-07-2023,C0453,P005,S001,5,150
O113506,22-10-2023,C0291,P004,S005,1,400
O113507,18-01-2023,C0132,P004,S003,1,400
O113508,11-04-2023,C0408,P007,S002,3,30
O113509,29-11-2023,C0386,P008,S005,4,60
O113510,15-10-2023,C0112,P008,S005,2,60
O113511,18-04-2023,C0165,P003,S002,4,250
O113512,17-06-2023,C0163,P001,S005,4,1200
O113513,01-03-2023,C0223,P001,S002,3,1200
O113514,01-08-2023,C0364,P004,S003,3,400
O113515,26-06-2023,C0370,P005,S002,2,150
O113516,21-11-2023,C0022,P003,S003,2,250
O113517,09-03-2023,C0280,P001,S005,4,1200
O113518,06-03-2023,C0310,P005,S004,2,150
O113519,12-07-2023,C0195,P007,S005,4,30
O113520,26-02-2023,C0285,P005,S002,4,150
O113521,27-02-2023,C0074,P003,S004,2,250
O113522,29-10-2023,C0036,P002,S002,1,800
O113523,28-02-2023,C0274,P005,S001,3,150
O113524,15-06-2023,C0123,P006,S005,4,120
O113525,11-12-2023,C0486,P004,S005,4,400
O113526,20-01-2023,C0293,P005,S005,4,150
O113527,23-01-2023,C0335,P007,S003,2,30
O113528,27-04-2023,C0351,P007,S005,5,30
O113529,20-05-2023,C0451,P001,S004,1,1200
O113530,28-02-2023,C0007,P004,S002,1,400
O113531,01-02-2023,C0246,P006,S001,4,120
O113532,12-09-2023,C0132,P002,S005,4,800
O113533,23-03-2023,C0425,P008,S004,4,60
O113534,10-08-2023,C0266,P002,S003,1,800
O113535,04-11-2023,C0318,P003,S001,4,250
O113536,22-11-2023,C0434,P004,S002,3,400
O113537,03-09-2023,C0394,P001,S005,1,1200
O113538,26-10-2023,C0131,P002,S004,5,800
O113539,21-10-2023,C0146,P005,S002,4,150
O113540,06-05-2023,C0203,P004,S004,1,400
O113541,08-04-2023,C0180,P005,S001,4,150
O113542,12-03-2023,C0407,P001,S001,5,1200
O113543,06-05-2023,C0023,P008,S005,5,60
O113544,06-06-2023,C0317,P002,S003,5,800
O113545,06-04-2023,C0297,P007,S002,2,30
O113546,24-11-2023,C0366,P005,S003,5,150
O113547,25-10-2023,C0438,P008,S005,1,60
O113548,26-02-2023,C0127,P002,S003,1,800
O113549,08-08-2023,C0376,P005,S002,4,150
O113550,16-12-2023,C0172,P007,S003,7,30
O113551,27-09-2023,C0032,P003,S002,4,250
O113552,01-06-2023,C0420,P006,S002,2,120
O113553,31-01-2023,C0138,P006,S003,1,120
O113554,23-06-2023,C0452,P001,S003,3,1200
O113555,26-06-2023,C0049,P002,S003,1,800
O113556,11-07-2023,C0012,P005,S005,3,150
O113557,17-06-2023,C0166,P002,S005,3,800
O113558,18-06-2023,C0238,P002,S002,2,800
O113559,21-05-2023,C0399,P008,S002,3,60
O113560,08-03-2023,C0015,P001,S005,5,1200
O113561,29-08-2023,C0266,P002,S005,4,800
O113562,07-09-2023,C0221,P001,S002,1,1200
O113563,17-02-2023,C0263,P006,S004,1,120
O113564,02-11-2023,C0220,P007,S004,4,30
O113565,29-09-2023,C0344,P008,S002,3,60
O113566,26-01-2023,C0364,P004,S001,1,400
O113567,12-01-2023,C0435,P003,S003,1,250
O113568,31-03-2023,C0168,P005,S003,3,150
O113569,28-09-2023,C0494,P003,S005,1,250
O113570,16-09-2023,C0347,P008,S001,2,60
O113571,22-02-2023,C0126,P001,S004,3,1200
O113572,09-03-2023,C0381,P004,S003,3,400
O113573,30-03-2023,C0032,P001,S005,1,1200
O113574,03-02-2023,C0358,P007,S005,1,30
O113575,23-10-2023,C0269,P003,S005,2,250
O113576,16-09-2023,C0443,P008,S003,2,60
O113577,10-02-2023,C0002,P004,S004,2,400
O113578,08-04-2023,C0395,P001,S001,4,1200
O113579,11-03-2023,C0285,P004,S003,1,400
O113580,01-08-2023,C0239,P007,S004,3,30
O113581,28-06-2023,C0330,P007,S003,4,30
O113582,08-09-2023,C0113,P007,S003,3,30
O113583,12-09-2023,C0174,P001,S001,5,1200
O113584,12-03-2023,C0423,P002,S003,1,800
O113585,22-07-2023,C0463,P005,S001,4,150
O113586,30-01-2023,C0026,P002,S001,5,800
O113587,10-06-2023,C0158,P002,S001,3,800
O113588,21-05-2023,C0010,P004,S002,2,400
O113589,16-05-2023,C0011,P006,S005,4,120
O113590,29-11-2023,C0214,P003,S005,2,250
O113591,14-12-2023,C0057,P003,S001,4,250
O113592,25-06-2023,C0286,P004,S001,1,400
O113593,06-10-2023,C0171,P001,S004,1,1200
O113594,09-06-2023,C0101,P004,S002,3,400
O113595,21-02-2023,C0103,P004,S002,2,400
O113596,20-03-2023,C0161,P002,S004,3,800
O113597,15-09-2023,C0395,P005,S001,2,150
O113598,08-12-2023,C0115,P007,S002,3,30
O113599,11-07-2023,C0236,P001,S001,1,1200
O113600,19-04-2023,C0282,P004,S005,4,400
O113601,05-04-2023,C0388,P002,S004,4,800
O113602,15-01-2023,C0049,P001,S004,1,1200
O113603,10-06-2023,C0335,P003,S002,1,250
O113604,03-02-2023,C0264,P007,S002,4,30
O113605,09-08-2023,C0443,P002,S003,1,800
O113606,24-09-2023,C0090,P008,S004,2,60
O113607,25-05-2023,C0114,P001,S003,2,1200
O113608,24-03-2023,C0221,P005,S002,2,150
O113609,01-06-2023,C0297,P004,S003,2,400
O113610,06-03-2023,C0438,P008,S002,3,60
O113611,03-05-2023,C0291,P007,S004,4,30
O113612,10-05-2023,C0359,P007,S002,5,30
O113613,27-04-2023,C0234,P004,S005,1,400
O113614,14-09-2023,C0164,P002,S005,2,800
O113615,19-10-2023,C0017,P008,S003,4,60
O113616,22-12-2023,C0163,P008,S004,5,60
O113617,11-09-2023,C0099,P006,S001,2,120
O113618,27-07-2023,C0211,P001,S002,5,1200
O113619,18-01-2023,C0259,P008,S002,2,60
O113620,30-08-2023,C0229,P007,S002,2,30
O113621,06-08-2023,C0385,P002,S004,4,800
O113622,14-05-2023,C0140,P006,S005,5,120
O113623,02-12-2023,C0363,P007,S005,5,30
O113624,07-09-2023,C0280,P005,S004,2,150
O113625,28-03-2023,C0195,P002,S003,1,800
O113626,20-03-2023,C0287,P006,S005,4,120
O113627,29-07-2023,C0148,P004,S004,1,400
O113628,17-02-2023,C0161,P004,S005,3,400
O113629,10-03-2023,C0067,P003,S005,2,250
O113630,26-12-2023,C0313,P002,S002,4,800
O113631,29-08-2023,C0376,P004,S004,1,400
O113632,18-02-2023,C0216,P006,S002,1,120
O113633,25-07-2023,C0297,P004,S001,2,400
O113634,17-01-2023,C0174,P001,S002,4,1200
O113635,03-09-2023,C0239,P007,S002,1,30
O113636,17-06-2023,C0352,P007,S005,1,30
O113637,28-07-2023,C0125,P003,S003,2,250
O113638,01-12-2023,C0406,P002,S003,7,800
O113639,29-11-2023,C0455,P003,S001,4,250
O113640,16-04-2023,C0373,P007,S002,4,30
O113641,26-08-2023,C0151,P002,S001,2,800
O113642,31-01-2023,C0021,P006,S001,4,120
O113643,22-05-2023,C0142,P008,S002,4,60
O113644,02-04-2023,C0385,P002,S002,1,800
O113645,23-03-2023,C0094,P003,S001,1,250
O113646,25-03-2023,C0285,P001,S005,5,1200
O113647,05-04-2023,C0068,P005,S002,5,150
O113648,17-07-2023,C0203,P004,S002,1,400
O113649,17-03-2023,C0315,P002,S005,5,800
O113650,24-09-2023,C0142,P007,S003,3,30
O113651,24-05-2023,C0096,P006,S005,5,120
O113652,14-10-2023,C0307,P002,S003,1,800
O113653,19-03-2023,C0198,P001,S004,1,1200
O113654,23-05-2023,C0326,P004,S003,2,400
O113655,01-07-2023,C0416,P001,S004,1,1200
O113656,13-12-2023,C0418,P007,S003,6,30
O113657,02-06-2023,C0500,P004,S001,4,400
O113658,08-04-2023,C0040,P001,S004,5,1200
O113659,20-01-2023,C0097,P003,S003,2,250
O113660,21-01-2023,C0100,P002,S003,5,800
O113661,12-02-2023,C0238,P006,S005,3,120
O113662,10-08-2023,C0029,P005,S001,1,150
O113663,30-05-2023,C0281,P003,S001,2,250
O113664,26-10-2023,C0038,P001,S002,5,1200
O113665,10-07-2023,C0043,P004,S002,1,400
O113666,12-12-2023,C0316,P007,S004,3,30
O113667,07-02-2023,C0037,P006,S003,1,120
O113668,05-04-2023,C0309,P003,S001,3,250
O113669,18-08-2023,C0307,P005,S002,4,150
O113670,05-04-2023,C0090,P001,S002,5,1200
O113671,01-04-2023,C0490,P003,S004,4,250
O113672,25-02-2023,C0338,P008,S004,1,60
O113673,24-05-2023,C0108,P004,S003,1,400
O113674,08-10-2023,C0262,P008,S005,2,60
O113675,20-09-2023,C0465,P003,S001,2,250
O113676,31-05-2023,C0430,P003,S002,4,250
O113677,01-12-2023,C0362,P004,S005,2,400
O113678,20-09-2023,C0397,P008,S005,4,60
O113679,14-02-2023,C0277,P006,S005,1,120
O113680,03-05-2023,C0345,P006,S004,5,120
O113681,01-07-2023,C0053,P001,S002,4,1200
O113682,14-12-2023,C0257,P002,S003,7,800
O113683,22-08-2023,C0284,P003,S001,1,250
O113684,16-02-2023,C0169,P002,S001,4,800
O113685,13-08-2023,C0368,P008,S003,4,60
O113686,08-07-2023,C0175,P007,S005,5,30
O113687,08-09-2023,C0448,P006,S002,4,120
O113688,30-12-2023,C0044,P004,S003,5,400
O113689,31-08-2023,C0407,P001,S005,1,1200
O113690,03-02-2023,C0464,P007,S005,1,30
O113691,26-12-2023,C0395,P007,S002,5,30
O113692,09-06-2023,C0447,P006,S005,3,120
O113693,09-07-2023,C0102,P007,S001,2,30
O113694,22-10-2023,C0398,P007,S005,1,30
O113695,08-08-2023,C0335,P004,S004,2,400
O113696,20-04-2023,C0063,P007,S004,4,30
O113697,29-01-2023,C0126,P003,S005,1,250
O113698,18-09-2023,C0326,P007,S005,2,30
O113699,19-07-2023,C0330,P001,S002,2,1200
O113700,27-04-2023,C0229,P008,S005,3,60
O113701,14-09-2023,C0114,P004,S002,1,400
O113702,18-11-2023,C0145,P001,S004,6,1200
O113703,08-03-2023,C0338,P008,S001,3,60
O113704,02-10-2023,C0031,P002,S005,3,800
O113705,14-07-2023,C0155,P005,S004,1,150
O113706,04-05-2023,C0150,P003,S002,1,250
O113707,06-01-2023,C0089,P004,S002,1,400
O113708,02-09-2023,C0338,P007,S003,2,30
O113709,20-07-2023,C0297,P002,S004,4,800
O113710,12-10-2023,C0351,P003,S001,1,250
O113711,11-05-2023,C0252,P001,S004,5,1200
O113712,22-11-2023,C0080,P007,S003,3,30
O113713,03-08-2023,C0298,P008,S004,2,60
O113714,06-12-2023,C0413,P004,S001,2,400
O113715,16-07-2023,C0215,P008,S002,5,60
O113716,02-10-2023,C0417,P002,S004,3,800
O113717,12-02-2023,C0455,P002,S002,1,800
O113718,19-12-2023,C0353,P002,S003,7,800
O113719,24-06-2023,C0156,P005,S002,2,150
O113720,20-07-2023,C0154,P002,S004,3,800
O113721,17-04-2023,C0146,P004,S005,2,400
O113722,28-11-2023,C0190,P002,S001,3,800
O113723,26-11-2023,C0311,P003,S005,6,250
O113724,24-09-2023,C0431,P003,S001,1,250
O113725,13-08-2023,C0425,P006,S002,5,120
O113726,26-07-2023,C0237,P006,S001,5,120
O113727,07-06-2023,C0464,P008,S002,3,60
O113728,13-09-2023,C0005,P008,S001,2,60
O113729,27-04-2023,C0069,P003,S002,2,250
O113730,30-11-2023,C0431,P001,S002,4,1200
O113731,29-08-2023,C0064,P007,S003,5,30
O113732,06-04-2023,C0410,P006,S002,1,120
O113733,12-02-2023,C0385,P005,S001,4,150
O113734,03-07-2023,C0065,P005,S005,1,150
O113735,18-01-2023,C0337,P008,S005,1,60
O113736,01-07-2023,C0114,P001,S004,3,1200
O113737,11-03-2023,C0106,P006,S001,3,120
O113738,17-09-2023,C0109,P004,S005,4,400
O113739,20-08-2023,C0115,P008,S005,3,60
O113740,01-10-2023,C0307,P001,S005,1,1200
O113741,18-04-2023,C0099,P008,S004,5,60
O113742,22-02-2023,C0314,P003,S003,2,250
O113743,26-10-2023,C0234,P007,S005,1,30
O113744,26-11-2023,C0021,P003,S005,6,250
O113745,31-08-2023,C0417,P006,S003,3,120
O113746,05-02-2023,C0338,P006,S005,1,120
O113747,14-01-2023,C0363,P005,S002,1,150
O113748,03-02-2023,C0008,P008,S001,2,60
O113749,11-05-2023,C0095,P003,S002,1,250
